customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
ID3196,Female,0,No,No,39,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,One year,No,Electronic check,23.61648279186523,1072.7309807968932,No
ID3197,Male,0,No,Yes,45,Yes,No,No,Yes,No,No internet service,Yes,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),109.79306791369292,4950.344400610321,Yes
ID3198,Male,0,No,No,39,Yes,No,Fiber optic,Yes,No internet service,Yes,No internet service,No internet service,Yes,Two year,Yes,Credit card (automatic),59.91826395973847,2250.2332017543436,Yes
ID3199,Female,1,Yes,Yes,61,No,No phone service,Fiber optic,Yes,No,No internet service,Yes,No internet service,No,One year,No,Credit card (automatic),20.421389524809705,1372.677439491306,Yes
ID3200,Male,1,No,Yes,17,Yes,Yes,DSL,No,Yes,Yes,No internet service,Yes,No internet service,One year,Yes,Bank transfer (automatic),52.81275707633689,546.1538217185823,No
ID3201,Male,0,Yes,Yes,11,Yes,Yes,Fiber optic,Yes,Yes,Yes,No internet service,No internet service,No,One year,No,Mailed check,48.40410503842284,439.1718090811724,No
ID3202,Female,0,No,No,13,Yes,No phone service,No,No,Yes,Yes,No,No internet service,Yes,One year,No,Bank transfer (automatic),42.895519497079135,740.7515474627598,No
ID3203,Male,0,No,No,60,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),100.86805561432334,5985.392925595914,Yes
ID3204,Male,0,No,Yes,11,Yes,No,DSL,No,No,No,No internet service,No internet service,No internet service,One year,Yes,Electronic check,63.2359326997951,863.0774187550992,No
ID3205,Female,0,Yes,No,26,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,48.81148571402181,1195.7123378020246,Yes
ID3206,Male,0,No,Yes,5,Yes,No phone service,No,Yes,Yes,Yes,Yes,No internet service,No internet service,Month-to-month,No,Mailed check,49.01083413279804,116.38522505525498,No
ID3207,Male,1,Yes,No,32,Yes,No phone service,Fiber optic,Yes,No,No,No internet service,Yes,No internet service,Month-to-month,Yes,Mailed check,117.21080734703305,3776.1784079204813,No
ID3208,Female,0,No,Yes,49,No,No,No,No internet service,Yes,No,Yes,Yes,No internet service,Two year,No,Electronic check,79.88181996833487,3996.89775232512,Yes
ID3209,Male,0,No,Yes,11,No,No,DSL,No,Yes,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),22.159469050574103,197.69829737582106,Yes
ID3210,Male,0,No,Yes,56,Yes,Yes,DSL,No,No internet service,No,No,No,No,One year,No,Electronic check,106.79199293944038,6019.540231750631,No
ID3211,Female,0,No,No,52,Yes,No phone service,No,Yes,No internet service,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),90.66843683061586,4749.0718013296,No
ID3212,Female,0,Yes,No,12,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No internet service,No internet service,One year,Yes,Electronic check,39.17253978697919,501.09655149704946,No
ID3213,Female,0,No,No,71,Yes,Yes,DSL,Yes,Yes,No internet service,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),29.356284989582466,2376.746536578241,Yes
ID3214,Male,0,Yes,No,2,Yes,No phone service,Fiber optic,No internet service,Yes,No internet service,No internet service,No,No,Two year,No,Bank transfer (automatic),55.71699396005502,49.29705221171982,Yes
ID3215,Female,0,No,No,63,Yes,No phone service,No,Yes,No internet service,Yes,Yes,No,No internet service,Two year,Yes,Credit card (automatic),38.79516710876844,2483.6410485239603,No
ID3216,Male,1,No,Yes,57,Yes,No,Fiber optic,Yes,Yes,No,No,No internet service,Yes,Two year,Yes,Bank transfer (automatic),88.18294363593793,4964.959078088262,No
ID3217,Female,0,No,No,3,Yes,No phone service,DSL,No,No internet service,No internet service,Yes,No,No internet service,Two year,Yes,Bank transfer (automatic),35.4309018278602,0.0,Yes
ID3218,Male,0,Yes,Yes,44,Yes,Yes,No,No internet service,No internet service,No internet service,No,Yes,No internet service,Two year,Yes,Mailed check,70.37429043507208,3085.7296620580055,No
ID3219,Female,0,No,No,65,Yes,Yes,DSL,No,No,No internet service,Yes,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),81.70970005386968,5147.059346205322,No
ID3220,Female,0,Yes,No,35,Yes,No phone service,DSL,No internet service,No,Yes,No internet service,No,Yes,One year,Yes,Bank transfer (automatic),84.90502204002424,3017.7164621742218,Yes
ID3221,Female,0,Yes,No,22,Yes,Yes,No,No internet service,No,No internet service,Yes,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),94.57478911966946,2122.101799931969,Yes
ID3222,Female,1,No,Yes,18,Yes,No phone service,Fiber optic,No,No internet service,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),68.29171268824726,1176.0775991464338,Yes
ID3223,Male,0,Yes,No,39,Yes,No,No,No,Yes,Yes,No internet service,Yes,Yes,Two year,Yes,Credit card (automatic),39.10999621617678,1503.432016128508,Yes
ID3224,Female,1,No,Yes,71,Yes,No,DSL,No internet service,No,No,Yes,No internet service,No internet service,One year,Yes,Electronic check,51.95048339490187,3814.7834278378145,No
ID3225,Female,0,Yes,No,15,Yes,No phone service,DSL,No internet service,No internet service,No,No,No,No,Two year,No,Electronic check,55.9701191914546,811.5399608497805,No
ID3226,Male,0,Yes,Yes,57,Yes,Yes,DSL,Yes,Yes,No internet service,No,Yes,No internet service,Month-to-month,No,Electronic check,86.74202542894918,4842.405536210705,No
ID3227,Female,1,Yes,Yes,17,Yes,No phone service,No,Yes,No,Yes,No internet service,Yes,No,Two year,No,Bank transfer (automatic),80.58381124038404,1306.3749513216512,Yes
ID3228,Male,0,Yes,Yes,35,Yes,No phone service,No,No,No internet service,Yes,Yes,No,No internet service,Two year,No,Mailed check,67.5023283412542,2468.2783501305476,No
ID3229,Female,0,No,Yes,23,Yes,No,No,No internet service,No,No,No internet service,No internet service,No,One year,No,Mailed check,65.33703301355612,1682.631843376136,No
ID3230,Female,0,Yes,No,0,No,No phone service,No,No,No,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),24.015819762211205,17.9706036208635,No
ID3231,Female,0,No,No,0,Yes,No,Fiber optic,Yes,No internet service,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),86.96514197744442,24.564274418735447,No
ID3232,Male,0,Yes,Yes,63,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No internet service,Two year,Yes,Mailed check,98.41276468647321,6179.10769096738,No
ID3233,Female,1,No,No,61,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,No,No,No internet service,Month-to-month,Yes,Credit card (automatic),106.85607495221974,6492.038786242257,Yes
ID3234,Female,0,No,Yes,35,Yes,No phone service,DSL,No internet service,No internet service,No internet service,No internet service,No,No,Two year,Yes,Electronic check,20.043306254840303,601.0392745178902,Yes
ID3235,Female,0,Yes,No,17,Yes,No phone service,DSL,No,No,No,No,No internet service,No,Month-to-month,No,Electronic check,105.48124391966452,1794.5547080789102,Yes
ID3236,Male,1,Yes,No,15,No,No phone service,Fiber optic,No internet service,Yes,No,Yes,No,Yes,Two year,No,Mailed check,105.60252706739635,1555.2442984354107,No
ID3237,Male,0,No,No,16,Yes,No,No,No internet service,Yes,Yes,Yes,No internet service,No,One year,Yes,Mailed check,84.31119022071725,1198.547322924917,No
ID3238,Female,0,Yes,Yes,23,Yes,No phone service,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),45.854152954191925,1080.3450733743673,Yes
ID3239,Male,0,Yes,No,67,Yes,No,No,Yes,No internet service,No,No internet service,Yes,Yes,Two year,No,Credit card (automatic),107.24820479443308,7066.944929808823,Yes
ID3240,Female,0,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,52.75059741699028,0.0,Yes
ID3241,Female,0,Yes,No,72,Yes,Yes,DSL,No internet service,Yes,No internet service,No,No internet service,No internet service,Two year,Yes,Mailed check,76.1036235326529,5465.526717356264,No
ID3242,Female,1,Yes,Yes,9,Yes,No,No,No,No,Yes,No,No internet service,No,One year,Yes,Credit card (automatic),62.095037093553955,490.52275701719526,No
ID3243,Female,0,Yes,No,52,Yes,Yes,Fiber optic,No,Yes,No,No,No,No internet service,One year,Yes,Mailed check,106.59470670001048,5484.1039230444185,No
ID3244,Female,0,Yes,Yes,50,Yes,No phone service,DSL,No,Yes,No internet service,No internet service,No,Yes,One year,No,Bank transfer (automatic),43.8064156214313,2268.2509397132876,Yes
ID3245,Female,0,Yes,Yes,68,Yes,Yes,Fiber optic,No,No,No internet service,No internet service,No,Yes,Month-to-month,No,Credit card (automatic),51.11476226885205,3310.525136989241,No
ID3246,Female,0,Yes,Yes,13,Yes,No phone service,No,Yes,No,Yes,No internet service,No internet service,No internet service,One year,Yes,Electronic check,58.79063144617182,908.3513758374783,No
ID3247,Male,0,No,No,65,Yes,No,DSL,No,No,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,103.47856086296254,6768.86034227469,Yes
ID3248,Male,0,Yes,Yes,52,Yes,Yes,DSL,Yes,No,No internet service,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),49.819119212698034,2699.17646508767,No
ID3249,Male,0,Yes,No,63,No,No phone service,DSL,No,Yes,No internet service,No internet service,No,No,One year,No,Bank transfer (automatic),46.863608501048674,2850.588791379368,No
ID3250,Male,0,Yes,Yes,71,Yes,No phone service,Fiber optic,Yes,No,No internet service,Yes,No internet service,No,Month-to-month,No,Credit card (automatic),97.607208303482,7136.147189974796,No
ID3251,Male,0,Yes,Yes,48,Yes,Yes,Fiber optic,No,No internet service,No internet service,Yes,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),56.767688004820556,2681.09860227833,Yes
ID3252,Male,0,Yes,Yes,61,Yes,Yes,Fiber optic,No internet service,Yes,Yes,Yes,No internet service,No,Month-to-month,Yes,Mailed check,84.49115161091706,5123.644240368074,Yes
ID3253,Male,0,No,No,36,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),105.55908262235405,3829.2820011083777,Yes
ID3254,Female,0,No,No,48,Yes,No phone service,No,Yes,Yes,Yes,No internet service,Yes,Yes,One year,Yes,Electronic check,40.55633563973042,1957.8104872577921,No
ID3255,Female,0,Yes,No,67,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No internet service,No internet service,Month-to-month,No,Credit card (automatic),64.43413800945802,4366.792834639414,No
ID3256,Female,0,No,No,32,Yes,No phone service,Fiber optic,No,No internet service,No,No internet service,No internet service,No,One year,No,Electronic check,66.69598116937746,2154.2731208584355,No
ID3257,Female,0,Yes,No,21,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No internet service,No,No,One year,Yes,Mailed check,74.82802273987906,1390.7185009233049,No
ID3258,Male,0,Yes,No,69,Yes,No phone service,No,No,No internet service,Yes,No internet service,Yes,Yes,Month-to-month,No,Electronic check,109.84720473164819,7655.9674579048715,No
ID3259,Male,0,No,No,32,No,No phone service,No,Yes,Yes,Yes,No,Yes,No internet service,Month-to-month,Yes,Electronic check,116.06031551369497,3770.3007904126353,No
ID3260,Female,0,No,Yes,27,Yes,Yes,DSL,No,No,No internet service,No internet service,Yes,No,One year,No,Credit card (automatic),98.11338876173204,2542.7983478549577,Yes
ID3261,Female,0,No,Yes,3,Yes,No,Fiber optic,No internet service,Yes,No internet service,Yes,No,No,One year,Yes,Electronic check,20.99213543900595,0.0,No
ID3262,Male,0,No,No,65,Yes,No phone service,DSL,No internet service,No internet service,No internet service,No,Yes,Yes,One year,No,Credit card (automatic),29.704285687486415,1970.0984948722373,No
ID3263,Female,0,No,No,48,Yes,Yes,DSL,No internet service,No,Yes,No,No internet service,No,Month-to-month,No,Mailed check,29.766557272562082,1465.6164652669,Yes
ID3264,Female,0,Yes,No,10,Yes,Yes,No,No internet service,No,No,No,Yes,No,Month-to-month,No,Electronic check,71.16118297023799,824.0345148729177,Yes
ID3265,Female,1,Yes,No,34,Yes,Yes,No,No internet service,No,No,No internet service,No internet service,Yes,Two year,Yes,Credit card (automatic),22.314240619335486,873.4891182753107,No
ID3266,Female,1,Yes,No,38,No,Yes,DSL,Yes,No,Yes,No internet service,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),69.1708714221092,2817.036876693487,Yes
ID3267,Male,0,No,Yes,9,No,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),93.18231454373392,782.1909527894356,No
ID3268,Female,0,Yes,No,71,Yes,Yes,Fiber optic,No,No internet service,No,Yes,No internet service,Yes,One year,No,Electronic check,48.192689911054345,3316.6044777039947,No
ID3269,Female,0,No,No,68,Yes,No phone service,No,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,64.94184656083605,4271.161170622115,Yes
ID3270,Male,0,Yes,No,22,Yes,No,No,Yes,No internet service,No internet service,No internet service,No,No internet service,Two year,Yes,Credit card (automatic),27.65814124462624,534.7315069601535,Yes
ID3271,Male,0,No,Yes,33,Yes,Yes,DSL,Yes,No internet service,No,No internet service,No,No internet service,One year,Yes,Credit card (automatic),24.887503500573878,920.1281258887262,No
ID3272,Female,0,No,Yes,31,Yes,No phone service,No,Yes,No,No internet service,Yes,No internet service,Yes,Two year,Yes,Credit card (automatic),71.37872025726445,2055.7238227429257,No
ID3273,Male,0,Yes,Yes,15,Yes,No,DSL,Yes,No internet service,Yes,Yes,No internet service,Yes,Month-to-month,No,Electronic check,19.21554109888885,145.84017199794172,No
ID3274,Female,0,Yes,Yes,67,Yes,No phone service,DSL,No,No internet service,No internet service,No,Yes,Yes,Two year,No,Mailed check,88.34420795635039,5840.476544408841,No
ID3275,Female,1,Yes,No,53,Yes,No,No,No internet service,No internet service,No,No internet service,Yes,No,Month-to-month,No,Mailed check,32.192026520189486,1727.2400815221156,No
ID3276,Male,0,Yes,Yes,27,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No,No internet service,No,One year,No,Bank transfer (automatic),107.42834723355504,2973.4271345628513,No
ID3277,Female,0,No,Yes,59,Yes,No phone service,No,Yes,Yes,No internet service,Yes,Yes,No,Two year,No,Electronic check,103.02676489717858,6074.2704920533815,Yes
ID3278,Female,0,Yes,Yes,59,No,Yes,DSL,No,Yes,No internet service,No,Yes,No,Month-to-month,No,Electronic check,40.65978227658654,2317.678597237569,No
ID3279,Female,0,No,Yes,43,Yes,No,DSL,No,Yes,Yes,No,No,No internet service,One year,Yes,Electronic check,41.50569872080362,1869.9356369228876,No
ID3280,Female,0,Yes,Yes,1,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No internet service,No internet service,No,One year,No,Credit card (automatic),21.672796881915495,0.0,Yes
ID3281,Male,0,Yes,No,22,Yes,Yes,DSL,No,Yes,Yes,No internet service,No,Yes,One year,Yes,Electronic check,116.3586086782277,2278.22975651851,No
ID3282,Male,0,Yes,Yes,45,Yes,No phone service,Fiber optic,No internet service,No,Yes,No internet service,Yes,No,Month-to-month,Yes,Credit card (automatic),23.52915768919926,1133.2200617680232,Yes
ID3283,Female,0,Yes,Yes,72,No,Yes,No,Yes,No internet service,No internet service,No,Yes,No internet service,One year,Yes,Bank transfer (automatic),65.96317549004425,4820.157115846785,No
ID3284,Male,0,Yes,Yes,53,Yes,Yes,Fiber optic,No,Yes,No,No internet service,No,Yes,Month-to-month,No,Bank transfer (automatic),102.92297592745436,5558.436522655411,Yes
ID3285,Female,1,No,No,70,Yes,Yes,DSL,No,Yes,No internet service,No internet service,No internet service,No,Two year,No,Electronic check,34.02204828585539,2287.105690312707,Yes
ID3286,Female,0,Yes,No,8,Yes,No,DSL,No,No internet service,No internet service,Yes,Yes,No,Month-to-month,Yes,Electronic check,95.10692992001898,797.6484332186998,Yes
ID3287,Female,0,No,No,69,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,No internet service,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),34.879173541276394,2530.7915382290707,Yes
ID3288,Female,0,Yes,No,43,Yes,No phone service,No,No internet service,No internet service,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,48.46188736289606,2210.2819739974793,No
ID3289,Female,0,No,No,72,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,No,Electronic check,43.561687271746216,3084.3721338588743,No
ID3290,Male,0,Yes,No,11,No,No phone service,DSL,Yes,Yes,No,No,No,No internet service,Month-to-month,No,Electronic check,22.706425493170883,131.89223493038912,Yes
ID3291,Female,0,Yes,No,31,Yes,No,No,Yes,No,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,30.29291683762034,814.6001255118615,No
ID3292,Male,0,Yes,No,33,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No internet service,Two year,No,Electronic check,85.53482399515711,2508.3511879111134,Yes
ID3293,Male,0,No,Yes,32,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No internet service,No internet service,Yes,Two year,Yes,Mailed check,26.607864785285848,854.8418881037619,No
ID3294,Female,0,No,Yes,63,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,Yes,No internet service,No,Two year,No,Credit card (automatic),115.55939643684172,7135.723009464436,No
ID3295,Female,0,Yes,No,47,Yes,No,DSL,No internet service,No internet service,Yes,No internet service,Yes,Yes,One year,Yes,Electronic check,44.08939837122462,2188.3138842469994,Yes
ID3296,Female,1,Yes,Yes,15,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Electronic check,28.962920476841596,289.82650785226974,No
ID3297,Female,0,Yes,No,49,Yes,No,DSL,No,No,No internet service,Yes,Yes,No,One year,Yes,Mailed check,55.23711328993188,2718.0836849635334,No
ID3298,Female,0,No,Yes,22,Yes,Yes,No,No internet service,Yes,No internet service,No,No internet service,Yes,Two year,Yes,Credit card (automatic),45.60755930812152,816.7537711351785,No
ID3299,Male,0,Yes,Yes,25,Yes,No,No,No,No internet service,Yes,Yes,No internet service,No internet service,Two year,No,Mailed check,25.84523588069057,720.9404766869103,No
ID3300,Female,1,No,No,53,Yes,Yes,No,Yes,No,No internet service,No,No internet service,Yes,One year,No,Credit card (automatic),83.66076559011698,4592.472773770576,Yes
